seq,level_1_category,level_2_category,upc,price
9656,00000006,00000107,0759864181645,1367.20
9657,00000006,00000107,0585111380413,130.58
9658,00000006,00000107,1375372350459,1353.86
9659,00000006,00000107,0049969294105,935.60
9660,00000006,00000108,0597982327138,758.90
9661,00000006,00000108,0689264164644,791.82
9662,00000006,00000108,0278012019871,858.94
9663,00000006,00000108,1084018006130,1283.19
9664,00000006,00000108,1012881728415,417.30
9665,00000006,00000108,0325677648462,1132.40
9666,00000006,00000108,1042924416368,716.85
9667,00000006,00000108,0546684038187,72.70
9668,00000006,00000108,0661762071389,954.92
9669,00000006,00000108,0863817780424,374.41
9670,00000006,00000108,0955468557521,1301.88
9671,00000006,00000108,0914193282023,1269.52
9672,00000006,00000108,0673340508200,1107.30
9673,00000006,00000108,0929956610135,562.76
9674,00000006,00000108,0022873976459,1038.47
9675,00000006,00000108,1160568425604,911.78
9676,00000006,00000108,0157674245456,1281.71
9677,00000006,00000108,1318979168188,713.29
9678,00000006,00000108,0923477528252,1245.23
9679,00000006,00000108,0128835166743,529.36
9680,00000006,00000108,0863486746721,1401.67
9681,00000006,00000108,1114437409004,1242.80
9682,00000006,00000108,0045986375544,1210.35
9683,00000006,00000108,0580089448196,1274.74
9684,00000006,00000108,0526386230485,48.76
9685,00000006,00000108,1247120362444,63.96
9686,00000006,00000108,1141169628373,72.13
9687,00000006,00000108,0102795173454,1379.66
9688,00000006,00000108,0361035475073,1423.85
9689,00000006,00000108,0659993529342,1261.24
9690,00000006,00000108,0319009952839,1212.58
9691,00000006,00000108,1134814537632,1321.85
9692,00000006,00000108,0693632865705,1129.78
9693,00000006,00000108,1397334035754,222.22
9694,00000006,00000108,0765809377295,1073.30
9695,00000006,00000108,0070691352467,362.41
9696,00000006,00000108,0151124094786,1246.72
9697,00000006,00000108,0346473153103,1023.58
9698,00000006,00000108,0705769430753,870.86
9699,00000006,00000108,0961326193435,457.84
9700,00000006,00000108,1204212432003,747.59
9701,00000006,00000108,0905161344683,387.32
9702,00000006,00000108,1344713605329,1014.47
9703,00000006,00000108,0967827645831,1013.90
9704,00000006,00000108,0762074271402,1265.15
9705,00000006,00000108,0282146078062,731.51
9706,00000006,00000108,0403667879062,686.70
9707,00000006,00000108,0276651431672,1450.89
9708,00000006,00000108,0596014797765,233.34
9709,00000006,00000108,1299144916325,631.37
9710,00000006,00000108,1307814946982,229.69
9711,00000006,00000108,0042497507778,124.39
9712,00000006,00000108,1334398293003,570.40
9713,00000006,00000108,0852678045698,1360.42
9714,00000006,00000108,1014195597077,1020.50
9715,00000006,00000108,0194115253298,929.11
9716,00000006,00000108,1221172545215,1360.13
9717,00000006,00000108,0844805341858,194.17
9718,00000006,00000108,0233500911181,1212.70
9719,00000006,00000108,0315714542495,711.80
9720,00000006,00000108,0958073757577,1445.36
9721,00000006,00000108,0248242358422,194.70
9722,00000006,00000108,0296560914141,1009.96
9723,00000006,00000108,0064338658166,35.47
9724,00000006,00000108,0208378769875,1125.60
9725,00000006,00000108,0638607288349,280.81
9726,00000006,00000108,0961436613496,1213.54
9727,00000006,00000108,0547514051833,1096.20
9728,00000006,00000108,0183870719835,516.33
9729,00000006,00000108,1058542157583,1400.50
9730,00000006,00000108,0189950227078,247.50
9731,00000006,00000108,0086060122913,261.30
9732,00000006,00000108,1377973855982,1023.85
9733,00000006,00000108,0624716106803,1142.80
9734,00000006,00000108,0822763549462,803.00
9735,00000006,00000108,0591244846795,848.13
9736,00000006,00000108,0960068213432,1107.57
9737,00000006,00000108,0928443518046,32.15
9738,00000006,00000108,0028759329456,39.80
9739,00000006,00000108,0851863879803,1008.63
9740,00000006,00000108,0424332966177,983.68
9741,00000006,00000108,0013461817681,340.18
9742,00000006,00000108,0840144404735,403.11
9743,00000006,00000108,0305379692116,951.20
9744,00000006,00000108,0854310303883,84.66
9745,00000006,00000108,1167851042876,1322.42
9746,00000006,00000108,1104489086063,529.40
9747,00000006,00000108,0393725325344,72.87
9748,00000006,00000108,0043875909429,513.92
9749,00000006,00000108,0861917470856,1124.76
9750,00000006,00000108,0778546986873,928.64
9751,00000006,00000108,0460002715553,198.97
9752,00000006,00000108,0172760915914,1224.17
9753,00000006,00000108,0959714410493,1263.13
9754,00000006,00000108,0381755204043,794.39
9755,00000006,00000108,1361226418925,446.45
9756,00000006,00000108,0475720440298,1481.71
9757,00000006,00000108,0197758930403,807.50
9758,00000006,00000109,1118943085509,600.16
9759,00000006,00000109,0835044560285,1392.90
9760,00000006,00000109,0820554940603,1356.41
9761,00000006,00000109,0707755184299,116.30
9762,00000006,00000109,0674196222654,347.15
9763,00000006,00000109,0835838156892,979.87
9764,00000006,00000109,0764751598444,681.55
9765,00000006,00000109,1024574997534,1484.68
9766,00000006,00000109,0083089103800,1474.93
9767,00000006,00000109,1078799596850,943.39
9768,00000006,00000109,0710256966820,489.75
9769,00000006,00000109,0345858951839,1499.60
9770,00000006,00000109,1228280721869,1409.50
9771,00000006,00000109,0227737976778,202.44
9772,00000006,00000109,1058609471119,1400.40
9773,00000006,00000109,0134717191888,394.29
9774,00000006,00000109,0784396231445,1031.61
9775,00000006,00000109,0234169237162,972.38
9776,00000006,00000109,1232837398039,651.14
9777,00000006,00000109,0436404608618,834.36
9778,00000006,00000109,1084995804682,785.70
9779,00000006,00000109,0128091508882,686.00
9780,00000006,00000109,0433895263753,1089.40
9781,00000006,00000109,0695154919959,1223.42
9782,00000006,00000109,0587744288708,1082.24
9783,00000006,00000109,0374244590925,1275.78
9784,00000006,00000109,0708568368623,1456.99
9785,00000006,00000109,0175101668760,603.90
9786,00000006,00000109,0715583399839,245.64
9787,00000006,00000109,0388126661108,1210.54
9788,00000006,00000109,1126514464158,1368.34
9789,00000006,00000109,0080867961577,971.85
9790,00000006,00000109,0428565397791,224.13
9791,00000006,00000109,0210467277611,153.48
9792,00000006,00000109,0336005262199,1428.86
9793,00000006,00000109,1263178892191,287.53
9794,00000006,00000109,0356408775867,1402.54
9795,00000006,00000109,0440052620878,1476.15
9796,00000006,00000109,0553499221734,1498.20
9797,00000006,00000109,1139884741477,1378.40
9798,00000006,00000109,1071870609463,1344.28
9799,00000006,00000109,0143146048700,487.74
9800,00000006,00000109,0411424736756,451.74
9801,00000006,00000109,0745435198044,305.54
9802,00000006,00000109,0565207589203,13.30
9803,00000006,00000109,0325734375652,1484.83
9804,00000006,00000109,0413453148319,835.52
9805,00000006,00000109,0807159212151,663.87
9806,00000006,00000109,0284575574573,522.55
9807,00000006,00000109,1368264581277,1183.10
9808,00000006,00000109,1012573655326,5.55
9809,00000006,00000109,1150588478308,1037.11
9810,00000006,00000109,1317681335338,761.70
9811,00000006,00000109,1247092465150,929.41
9812,00000006,00000109,0758628787772,437.70
9813,00000006,00000109,0699904079757,1265.39
9814,00000006,00000109,0627133197225,627.30
9815,00000006,00000109,1361632926434,77.15
9816,00000006,00000109,1272530566663,301.18
9817,00000006,00000109,0800598488040,871.30
9818,00000006,00000109,0497447619566,179.58
9819,00000006,00000109,0855448117489,1024.20
9820,00000006,00000109,0295905661412,1019.63
9821,00000006,00000109,0344770290620,1263.72
9822,00000006,00000109,0253588607202,795.81
9823,00000006,00000109,1298080925507,549.30
9824,00000006,00000109,0898414615725,1057.61
9825,00000006,00000109,0606773789953,1387.39
9826,00000006,00000109,0481713904555,1307.36
9827,00000006,00000109,0493533850363,584.22
9828,00000006,00000109,0041139275242,1027.52
9829,00000006,00000109,0766763157329,1291.93
9830,00000006,00000109,0355254622790,1379.58
9831,00000006,00000109,1181422609183,1253.17
9832,00000006,00000110,0244166513541,105.36
9833,00000006,00000110,1354780588623,1012.62
9834,00000006,00000110,0937220701731,436.31
9835,00000006,00000110,0793407920261,774.70
9836,00000006,00000110,0018644984310,227.63
9837,00000006,00000110,0739110286799,861.49
9838,00000006,00000110,0096533577485,582.27
9839,00000006,00000110,0165404594873,107.22
9840,00000006,00000110,0579734027442,59.11
9841,00000006,00000110,0450933309358,932.42
9842,00000006,00000110,0050183873892,186.51
9843,00000006,00000110,1376808629460,633.24
9844,00000006,00000110,1188423145054,555.92
9845,00000006,00000110,0591500677866,560.91
9846,00000006,00000110,1295275279537,1122.69
9847,00000006,00000110,0390276172427,387.30
9848,00000006,00000110,0939358560006,632.97
9849,00000006,00000110,0451897680064,1378.25
9850,00000006,00000110,1035509243596,338.20
9851,00000006,00000110,1327300510633,1030.60
9852,00000006,00000110,0474248275047,1153.55
9853,00000006,00000110,0642781356473,693.25
9854,00000006,00000110,1016021720246,14.65
9855,00000006,00000110,1207080598055,545.64
9856,00000006,00000110,0791995396970,1115.94
9857,00000006,00000110,0896795271356,790.80
9858,00000006,00000110,0982587832611,1041.25
9859,00000006,00000110,0007513280257,1004.70
9860,00000006,00000110,1073289391397,580.87
9861,00000006,00000110,0679231534143,646.55
9862,00000006,00000110,1031028277531,330.65
9863,00000006,00000110,0461839353024,104.80
9864,00000006,00000110,0414822599749,535.71
9865,00000006,00000110,0544411733299,1413.85
9866,00000006,00000110,1317809355934,1072.28
9867,00000006,00000110,0860362571590,57.70
9868,00000006,00000110,0725144609628,181.80
9869,00000006,00000110,0155312473971,159.65
9870,00000006,00000110,1177101140344,156.91
9871,00000006,00000110,0473578995809,1352.93
9872,00000006,00000110,0881119038111,424.24
9873,00000006,00000110,0950290308723,875.71
9874,00000006,00000110,0411434588512,1485.70
9875,00000006,00000110,0592530612926,31.48
9876,00000006,00000110,0308533456821,974.33
9877,00000006,00000110,0958386610880,914.42
9878,00000006,00000110,0079134028525,753.52
9879,00000006,00000110,0693683961944,787.57
9880,00000006,00000110,0168818725024,592.14
9881,00000006,00000110,1227122865426,1028.36
9882,00000006,00000110,0086726330072,824.68
9883,00000006,00000110,0311066722554,870.32
9884,00000006,00000110,0902609426208,531.44
9885,00000006,00000110,0637403854390,213.33
9886,00000006,00000110,0596586984945,1485.87
9887,00000006,00000110,0228898708710,1211.50
9888,00000006,00000110,0608107016650,1109.33
9889,00000006,00000110,0513423593757,471.35
9890,00000006,00000110,0982193851853,1381.36
9891,00000006,00000110,0372235031594,323.94
9892,00000006,00000110,0923148999589,273.26
9893,00000006,00000110,0290185363995,26.58
9894,00000006,00000110,1394705063958,1416.83
9895,00000006,00000110,0642934174503,1381.11
9896,00000006,00000110,0716648297053,24.81
9897,00000006,00000110,0947716422439,1294.92
9898,00000006,00000110,1290469369926,1038.37
9899,00000006,00000110,0711511839514,179.68
9900,00000006,00000110,0400478415786,471.48
9901,00000006,00000110,0745379552018,106.96
9902,00000006,00000110,1287959408036,777.42
9903,00000006,00000110,0712157221862,1183.22
9904,00000006,00000110,0192750525664,508.86
9905,00000006,00000110,1077756427909,1114.91
9906,00000006,00000110,0886126574133,1378.14
9907,00000006,00000110,1199857693592,999.70
9908,00000006,00000110,1304952628381,1017.69
9909,00000006,00000110,1006638049304,794.82
9910,00000006,00000110,0040033372613,1101.17
9911,00000006,00000110,0385146108224,1049.83
9912,00000006,00000110,1291185568273,1038.43
9913,00000006,00000110,1169643310262,1197.23
9914,00000006,00000110,0701272167964,765.23
9915,00000006,00000110,0951342688978,1319.99
9916,00000006,00000110,1368635850162,1349.34
9917,00000006,00000110,0466660110464,276.38
9918,00000006,00000110,0002691075794,1097.62
9919,00000006,00000110,0442499776101,769.72
9920,00000006,00000110,0061680126893,457.23
9921,00000006,00000110,0687224752313,1365.38
9922,00000006,00000110,0577398250312,71.31
9923,00000006,00000110,1044492861243,790.42
9924,00000006,00000110,1224304051998,496.90
9925,00000006,00000110,1043213994390,654.30
9926,00000006,00000110,0822917590807,760.11
9927,00000006,00000110,1129088332014,591.98
9928,00000006,00000110,0619989092083,1295.49
9929,00000006,00000110,0659713765418,1453.20
9930,00000006,00000110,1122377927878,981.55
9931,00000006,00000110,0846564609514,759.50
9932,00000006,00000110,1055509191482,1068.35
9933,00000006,00000110,1168740011935,666.47
9934,00000006,00000110,1326030277441,1441.23
9935,00000006,00000110,1293967001947,365.79
9936,00000006,00000110,0019191264917,380.94
9937,00000006,00000110,1388407028667,84.57
9938,00000006,00000110,1128095887920,624.24
9939,00000006,00000110,0718156852090,183.00
9940,00000006,00000110,0785746576810,1027.99
9941,00000006,00000111,1391123701721,1394.72
9942,00000006,00000111,1268418123608,1333.47
9943,00000006,00000111,0612317623140,984.62
9944,00000006,00000111,0054786396079,574.86
9945,00000006,00000111,1376985113318,623.72
9946,00000006,00000111,0443286446856,1115.45
9947,00000006,00000111,0175529847488,1429.40
9948,00000006,00000111,0434292147349,1404.24
9949,00000006,00000111,1145705178001,890.91
9950,00000006,00000111,0517832544577,1061.27
9951,00000006,00000111,0981788515118,1480.75
9952,00000006,00000111,0042810389272,192.80
9953,00000006,00000111,0034801454557,697.60
9954,00000006,00000111,1181615950986,441.15
9955,00000006,00000111,1005057441140,431.68
9956,00000006,00000111,0325530568890,136.73
9957,00000006,00000111,0163839519058,978.91
9958,00000006,00000111,0275083604395,81.14
9959,00000006,00000111,0845532826175,737.56
9960,00000006,00000111,1134314133907,1026.23
9961,00000006,00000111,0169196178259,1222.62
9962,00000006,00000111,0504704218933,895.45
9963,00000006,00000111,0900175408031,529.97
9964,00000006,00000111,0660348344893,1281.63
9965,00000006,00000111,0401950169531,799.85
9966,00000006,00000111,0282472434389,808.97
9967,00000006,00000111,0597539398574,1174.25
9968,00000006,00000111,0281058450355,1274.30
9969,00000006,00000111,0524260709201,1224.39
9970,00000006,00000111,0616013217634,229.13
9971,00000006,00000111,0968645697996,302.12
9972,00000006,00000111,0400196524425,633.68
9973,00000006,00000111,0988519368074,1085.32
9974,00000006,00000111,0378278146585,307.86
9975,00000006,00000111,1019758640337,1195.57
9976,00000006,00000111,1096070205635,686.11
9977,00000006,00000111,0114673841812,572.25
9978,00000006,00000111,0148521686324,400.83
9979,00000006,00000111,1036455458843,222.41
9980,00000006,00000111,1307283032377,199.98
9981,00000006,00000111,0930701284655,1009.46
9982,00000006,00000111,0194872263448,73.40
9983,00000006,00000111,0919793988344,911.59
9984,00000006,00000111,0538340974151,67.66
9985,00000006,00000111,1373127203838,836.64
9986,00000006,00000111,0265904397315,512.58
9987,00000006,00000111,0222907342643,941.49
9988,00000006,00000111,0063214251101,225.29
9989,00000006,00000111,0695352658308,676.82
9990,00000006,00000111,0472697993178,1310.30
9991,00000006,00000111,1081509339098,847.75
9992,00000006,00000111,0517310752807,422.35
9993,00000006,00000111,1326353439571,929.66
9994,00000006,00000111,0823217326462,1358.74
9995,00000006,00000111,0017411941709,1331.61
9996,00000006,00000111,0560558440241,1360.93
9997,00000006,00000111,0763151229224,972.20
9998,00000006,00000111,0781823926004,1397.00
9999,00000006,00000111,1279297527692,245.16
10000,00000006,00000111,1158152706192,385.69
10001,00000006,00000111,1088829765835,101.83
10002,00000006,00000111,0566092228918,932.87
10003,00000006,00000111,0173326563723,1108.65
10004,00000006,00000111,0868774652302,358.81
10005,00000006,00000111,0571688490525,519.60
10006,00000006,00000111,0325385984937,351.60
10007,00000006,00000111,0273157959709,127.33
10008,00000006,00000111,0807238071266,725.50
10009,00000006,00000111,0964131681593,648.40
10010,00000006,00000111,1110770801062,38.49
10011,00000006,00000111,0648454454057,700.17
10012,00000006,00000111,0676256816254,1462.43
10013,00000006,00000111,1023677073169,36.12
10014,00000006,00000111,0689983289055,1330.33
10015,00000006,00000111,0431065110890,1393.22
10016,00000006,00000111,1156703734458,1031.31
10017,00000006,00000111,0640519618121,289.40
10018,00000006,00000111,0630554846764,1079.77
10019,00000006,00000111,0669373535436,1268.53
10020,00000006,00000111,1241406279617,817.39
10021,00000006,00000111,0471921293169,358.83
10022,00000006,00000111,0863464431298,377.83
10023,00000006,00000111,1182823132621,1463.25
10024,00000006,00000111,0209782422646,1216.64
10025,00000006,00000111,0297904486461,887.66
10026,00000006,00000111,1170921092510,163.60
10027,00000006,00000111,0503097157881,680.45
10028,00000006,00000111,0862423703766,880.44
10029,00000006,00000111,0241916931112,325.62
10030,00000006,00000111,0823436190974,370.79
10031,00000006,00000111,0527528456732,574.88
10032,00000006,00000111,1129406406410,915.47
10033,00000006,00000111,0718273147031,1417.80
10034,00000006,00000111,0467320041203,1472.89
10035,00000006,00000111,0564590329366,448.55
10036,00000006,00000111,0181460340186,585.91
10037,00000006,00000111,0256986101495,480.79
10038,00000006,00000111,1170097313020,1229.23
10039,00000006,00000111,0448696699946,619.73
10040,00000006,00000111,1364321750259,947.11
10041,00000006,00000111,0995414512419,548.72
10042,00000006,00000111,0898332161502,933.50
10043,00000006,00000111,1174389459205,1284.71
10044,00000006,00000111,0595880783797,659.75
10045,00000006,00000111,1346722432101,702.58
10046,00000006,00000111,1361574192133,1359.73
10047,00000006,00000111,0240105581657,889.56
10048,00000006,00000111,0235173073302,356.18
10049,00000006,00000111,0050593370189,1062.53
10050,00000006,00000111,0986767709397,372.92
10051,00000006,00000111,0366077001549,192.66
10052,00000006,00000111,0272249360416,1064.49
10053,00000006,00000111,0081768769279,683.49
10054,00000006,00000111,0091646494193,1306.19
10055,00000006,00000112,0637124543177,964.75
10056,00000006,00000112,0237984379802,219.25
10057,00000006,00000112,0190997111046,767.17
10058,00000006,00000112,1132796099117,896.66
10059,00000006,00000112,0422218289747,934.53
10060,00000006,00000112,0791491892204,682.31
10061,00000006,00000112,0518686957582,669.32
10062,00000006,00000112,1222293029721,730.36
10063,00000006,00000112,1178443480983,1292.36
10064,00000006,00000112,0099385547545,711.76
10065,00000006,00000112,0435422881553,1176.67
10066,00000006,00000112,0631946223088,1043.40
10067,00000006,00000112,0438949987647,1487.32
10068,00000006,00000112,1004335346443,352.55
10069,00000006,00000112,0850705725629,3.30
10070,00000006,00000112,1060206989256,189.98
10071,00000006,00000112,0512664831888,1259.84
10072,00000006,00000112,0178947699677,881.28
10073,00000006,00000112,0896091379558,1455.20
10074,00000006,00000112,0780508374383,1092.11
10075,00000006,00000112,0660840726234,959.32
10076,00000006,00000112,0772228624503,109.24
10077,00000006,00000112,1296754830058,1129.80
10078,00000006,00000112,0580273934474,575.20
10079,00000006,00000112,0891663679470,1339.23
10080,00000006,00000112,1211389464546,697.84
10081,00000006,00000112,1056952302548,884.90
10082,00000006,00000112,0152890138735,847.15
10083,00000006,00000112,0833139751280,816.74
10084,00000006,00000112,0423123683439,413.18
10085,00000006,00000112,1047958591180,393.45
10086,00000006,00000112,0198652075122,264.31
10087,00000006,00000112,0663180078704,1397.61
10088,00000006,00000112,1369596424621,104.29
10089,00000006,00000112,0115225413617,61.73
10090,00000006,00000112,1257141929281,1463.89
10091,00000006,00000112,0289876525828,163.73
10092,00000006,00000112,0664098005523,1.40
10093,00000006,00000112,1342512462952,190.28
10094,00000006,00000112,1222131333874,652.71
10095,00000006,00000112,1121890561736,937.68
10096,00000006,00000112,1243454824573,815.31
10097,00000006,00000112,0811621495430,347.68
10098,00000006,00000112,1238785456050,664.00
10099,00000006,00000112,1180113259560,1354.94
10100,00000006,00000112,1173839087814,104.95
10101,00000006,00000112,0424387223003,966.94
10102,00000006,00000112,0736913070662,142.74
10103,00000006,00000112,0075068617835,1265.57
10104,00000006,00000112,0448957534016,1288.82
10105,00000006,00000112,1372386573133,1054.60
10106,00000006,00000112,0886306652156,1069.23
10107,00000006,00000112,0782046939390,1453.39
10108,00000006,00000112,0920318856581,1471.12
10109,00000006,00000112,1376544567262,66.54
10110,00000006,00000112,0077514307956,1315.69
10111,00000006,00000112,0547117946833,384.25
10112,00000006,00000112,0559256884655,1466.80
10113,00000006,00000112,1007783052546,874.00
10114,00000006,00000112,1128814451753,574.89
10115,00000006,00000112,1300614879825,531.18
10116,00000006,00000112,0353675301348,179.59
10117,00000006,00000112,1376970990955,80.69
10118,00000006,00000112,0185137986233,890.81
10119,00000006,00000112,0081228089640,1495.82
10120,00000006,00000112,0252712456389,1002.92
10121,00000006,00000112,0595663011475,945.95
10122,00000006,00000112,0509665148060,394.74
10123,00000006,00000112,0996719497463,466.79
10124,00000006,00000112,0598698776029,1023.21
10125,00000006,00000112,0130023384761,1133.38
10126,00000006,00000112,1358473310324,1146.46
10127,00000006,00000112,0549533632178,870.78
10128,00000006,00000112,1224912927920,170.40
10129,00000006,00000112,0615797674886,843.86
10130,00000006,00000112,1092548939286,295.88
10131,00000006,00000112,0884290264751,213.50
10132,00000006,00000112,0122442299733,718.57
10133,00000006,00000112,1050481704019,1257.60
10134,00000006,00000112,0347669576195,227.40
10135,00000006,00000112,1055579949051,932.79
10136,00000006,00000112,0239661462647,888.60
10137,00000006,00000112,1153166535080,1382.87
10138,00000006,00000112,0147043809273,1437.36
10139,00000006,00000112,0569351605307,486.83
10140,00000006,00000112,1264205960258,273.27
10141,00000006,00000112,1152778804683,1056.26
10142,00000006,00000112,1209859253097,1200.92
10143,00000006,00000112,1105519090456,1439.87
10144,00000006,00000112,1012297603740,104.40
10145,00000006,00000112,0061513058513,95.10
10146,00000006,00000112,0867459883185,1002.32
10147,00000006,00000112,0649614017303,16.67
10148,00000006,00000112,0468160842265,30.53
10149,00000006,00000112,0630396822674,837.58
10150,00000006,00000112,0102517012665,1342.56
10151,00000006,00000112,0033381965606,180.93
10152,00000006,00000112,0029450291189,147.40
10153,00000006,00000112,1017560404635,1155.54
10154,00000006,00000112,0602012142831,164.85
10155,00000006,00000112,0610492995663,514.62
10156,00000006,00000112,0570342512467,1336.74
10157,00000006,00000112,0569238313141,835.92
10158,00000006,00000112,0052859193259,763.35
10159,00000006,00000112,1327307648759,537.28
10160,00000006,00000112,0816901752166,1340.13
10161,00000006,00000112,0579751901312,566.53
10162,00000006,00000112,0859311034019,342.79
10163,00000006,00000112,0870867496151,1336.35
10164,00000006,00000112,0864543879970,1446.40
10165,00000006,00000112,1145468458242,169.39
10166,00000006,00000112,0555440856224,365.46
10167,00000006,00000112,1042650439525,448.44
10168,00000006,00000113,0837529819888,1185.79
10169,00000006,00000113,0045237393389,684.16
10170,00000006,00000113,0172248715456,679.63
10171,00000006,00000113,0332249491692,172.42
10172,00000006,00000113,0104326730372,304.51
10173,00000006,00000113,0917056588324,255.69
10174,00000006,00000113,1385852845849,717.60
10175,00000006,00000113,1034795861019,213.23
10176,00000006,00000113,0806485509485,1246.40
10177,00000006,00000113,0105993651243,878.37
10178,00000006,00000113,0337648284623,948.80
10179,00000006,00000113,0279666851176,1037.54
10180,00000006,00000113,1138390846164,680.87
10181,00000006,00000113,0865946659305,301.70
10182,00000006,00000113,0052028991808,472.75
10183,00000006,00000113,0989477702573,271.52
10184,00000006,00000113,1207505474629,354.70
10185,00000006,00000113,0922443192954,1390.00
10186,00000006,00000113,0301589736916,1170.60
10187,00000006,00000113,0546682285767,849.62
10188,00000006,00000113,0461059593200,1395.44
10189,00000006,00000113,1297437224119,608.78
10190,00000006,00000113,0679510311649,1445.70
10191,00000006,00000113,0705128427523,1118.10
10192,00000006,00000113,0692266680203,662.60
10193,00000006,00000113,0200685393101,221.68
10194,00000006,00000113,0433911062513,1346.11
10195,00000006,00000113,0544768863502,871.98
10196,00000006,00000113,0466737464469,445.10
10197,00000006,00000113,0543115164774,1019.45
10198,00000006,00000113,1231774804948,307.30
10199,00000006,00000113,1139171555589,370.93
10200,00000006,00000113,0052559795289,1410.11
10201,00000006,00000113,0521203330041,1181.81
10202,00000006,00000113,1103322417644,1141.63
10203,00000006,00000113,1059206470017,475.00
10204,00000006,00000113,0126642202289,691.14
10205,00000006,00000113,0506600389519,1279.40
10206,00000006,00000113,0027722962294,739.30
10207,00000006,00000113,1069891931366,1214.20
10208,00000006,00000113,0284542343744,1486.77
10209,00000006,00000113,0891625408681,1262.32
10210,00000006,00000113,0171391196235,982.40
10211,00000006,00000113,1171448204318,701.44
10212,00000006,00000113,1055518137860,1119.73
10213,00000006,00000113,1145164484880,1250.25
10214,00000006,00000113,0934881401673,266.25
10215,00000006,00000113,0962650993722,993.29
10216,00000006,00000113,0582678003564,663.53
10217,00000006,00000113,0535146752877,455.53
10218,00000006,00000113,0095606037208,82.12
10219,00000006,00000113,1159203357141,584.55
10220,00000006,00000113,0931176773286,872.42
10221,00000006,00000113,0002014031582,1459.12
10222,00000006,00000113,0323568538717,661.13
10223,00000006,00000113,1147675608021,537.18
10224,00000006,00000113,0921042542351,1369.81
10225,00000006,00000113,0750563023380,109.67
10226,00000006,00000113,0147430175981,380.58
10227,00000006,00000113,0078960212269,287.27
10228,00000006,00000113,1018508342538,1064.62
10229,00000006,00000113,0945135569285,579.84
10230,00000006,00000113,0284066050241,1108.34
10231,00000006,00000113,0456920788540,1334.75
10232,00000006,00000113,1393483073043,407.76
10233,00000006,00000113,0785122856130,1357.86
10234,00000006,00000113,1031596926152,86.66
10235,00000006,00000113,0343203776564,311.74
10236,00000006,00000113,0225089935511,778.87
10237,00000006,00000113,1365406372960,512.25
10238,00000006,00000113,0572331797947,350.46
10239,00000006,00000113,0342481409676,217.95
10240,00000006,00000113,0730656847796,1313.61
10241,00000006,00000113,0144208369665,393.59
10242,00000006,00000113,0063893790090,1138.12
10243,00000006,00000113,0853226143439,606.62
10244,00000006,00000113,0412953437961,1136.25
10245,00000006,00000113,0611973842025,1257.89
10246,00000006,00000113,0616746226866,1211.79
10247,00000006,00000113,0142121001389,582.68
10248,00000006,00000113,0072884877221,1065.82
10249,00000006,00000113,0196309745282,512.73
10250,00000006,00000113,1111249882599,932.42
10251,00000006,00000113,0122446667996,1228.41
10252,00000006,00000113,1145009728018,5.61
10253,00000006,00000113,0236867112369,1105.74
10254,00000006,00000113,0063769602700,892.70
10255,00000006,00000113,0728082645635,855.70
10256,00000006,00000114,0752214808476,806.72
10257,00000006,00000114,0620523170297,1438.49
10258,00000006,00000114,1195657079857,125.22
10259,00000006,00000114,1184162551811,1153.72
10260,00000006,00000114,1038726185236,1211.96
10261,00000006,00000114,1279946595775,70.44
10262,00000006,00000114,1365459813670,1443.97
10263,00000006,00000114,1152598215232,220.79
10264,00000006,00000114,0627949179231,992.23
10265,00000006,00000114,0856262246263,112.10
10266,00000006,00000114,0206695092133,419.62
10267,00000006,00000114,1195728818644,1385.30
10268,00000006,00000114,0119746229252,514.50
10269,00000006,00000114,0935949749171,409.29
10270,00000006,00000114,1137479420950,417.14
10271,00000006,00000114,0444604210371,1279.46
10272,00000006,00000114,0834208765757,173.30
10273,00000006,00000114,1130139617882,147.80
10274,00000006,00000114,1373414680830,419.57
10275,00000006,00000114,0130300783737,363.80
10276,00000006,00000114,1343238447322,676.70
10277,00000006,00000114,0193610591041,885.64
10278,00000006,00000114,0914612596946,1314.86
10279,00000006,00000114,0259862966256,814.35
10280,00000006,00000114,0568004945722,1415.89
10281,00000006,00000114,0623351703323,1214.40
10282,00000006,00000114,0496574620056,611.20
10283,00000006,00000114,0088536173313,473.75
10284,00000006,00000114,1286581195680,1307.48
10285,00000006,00000114,0643559746328,1472.32
10286,00000006,00000114,1231951038852,1244.36
10287,00000006,00000114,0707211528629,104.64
10288,00000006,00000114,0967372692465,479.35
10289,00000006,00000114,0181203197114,847.39
10290,00000006,00000114,0939404428304,1468.80
10291,00000006,00000114,1149790544208,888.80
10292,00000006,00000114,1009414189737,226.54
10293,00000006,00000114,0833587855820,411.88
10294,00000006,00000114,1393519444243,310.67
10295,00000006,00000114,0058805003313,6.20
10296,00000006,00000114,0444379242263,15.73
10297,00000006,00000114,0797821702205,303.76
10298,00000006,00000114,0509032081358,690.26
10299,00000006,00000114,0944270602970,1296.20
10300,00000006,00000114,1316633112713,1010.30
10301,00000006,00000114,1001369604167,79.29
10302,00000006,00000114,0328665554493,596.50
10303,00000006,00000114,0555396335859,1328.23
10304,00000006,00000114,0148054627535,772.94
10305,00000006,00000114,0061742495417,772.75
10306,00000006,00000114,0715737768023,766.74
10307,00000006,00000114,0206261123865,1132.52
10308,00000006,00000114,1328631348162,462.66
10309,00000006,00000114,0010042251315,1448.94
