customer_id,_id,pk,order_count,total_dollar_amount,total_item_count
5364,5364,5364,1,1278.84,2
5365,5365,5365,2,9813.07,5
5366,5366,5366,2,10578.27,5
5367,5367,5367,4,20302.440000000002,11
5368,5368,5368,1,7871.58,3
5370,5370,5370,4,16764.9,12
5371,5371,5371,2,14101.36,5
5372,5372,5372,3,11861.27,7
5373,5373,5373,5,27431.92,14
5374,5374,5374,1,1768.92,3
5375,5375,5375,3,13427.289999999999,8
5376,5376,5376,5,21602.510000000002,13
5377,5377,5377,2,6703.5599999999995,6
5378,5378,5378,3,7266.68,7
5379,5379,5379,4,9724.84,10
5380,5380,5380,1,2498.3,2
5381,5381,5381,8,31382.01,21
5382,5382,5382,3,6945.77,7
5383,5383,5383,2,4337.46,5
5384,5384,5384,5,14947.160000000002,12
5385,5385,5385,5,23735.280000000002,13
5386,5386,5386,6,24536.059999999998,15
5387,5387,5387,4,19470.399999999998,11
5388,5388,5388,3,13367.849999999999,9
5389,5389,5389,1,1971.33,2
5390,5390,5390,5,17952.120000000003,14
5391,5391,5391,5,18836.99,12
5392,5392,5392,4,19840.23,11
5393,5393,5393,3,11075.23,8
5394,5394,5394,3,9322.24,8
5395,5395,5395,4,8806.76,9
5396,5396,5396,1,4686.95,2
5397,5397,5397,4,7610.15,8
5398,5398,5398,4,10138.41,9
5399,5399,5399,3,6249.880000000001,6
5400,5400,5400,5,14190.919999999998,13
5401,5401,5401,5,16783.75,12
5402,5402,5402,2,3179.1400000000003,4
5403,5403,5403,4,14347.73,12
5404,5404,5404,1,6339.72,2
5405,5405,5405,2,7636.139999999999,6
5406,5406,5406,4,20270.5,11
5407,5407,5407,1,1353.19,2
5408,5408,5408,2,4687.0,4
5410,5410,5410,1,4054.95,2
5411,5411,5411,6,19919.76,14
5412,5412,5412,3,12944.01,8
5413,5413,5413,4,14584.710000000001,12
5414,5414,5414,2,8420.66,6
5415,5415,5415,6,21194.730000000003,17
5416,5416,5416,5,20517.18,13
5417,5417,5417,2,11475.07,5
5418,5418,5418,2,12758.68,6
5419,5419,5419,3,13659.16,8
5420,5420,5420,2,7687.679999999999,4
5421,5421,5421,1,2303.74,3
5422,5422,5422,4,20546.199999999997,10
5423,5423,5423,7,39134.44000000001,19
5424,5424,5424,2,11793.46,5
5425,5425,5425,3,10864.2,6
5426,5426,5426,6,22441.37,13
5427,5427,5427,4,9092.26,9
5428,5428,5428,1,2732.83,2
5429,5429,5429,3,10366.17,7
5430,5430,5430,3,14359.05,7
5431,5431,5431,6,19324.489999999998,15
5432,5432,5432,3,14408.35,9
5433,5433,5433,3,8575.630000000001,8
5434,5434,5434,6,21314.57,16
5435,5435,5435,4,16995.19,11
5436,5436,5436,3,7815.24,7
5437,5437,5437,3,13333.529999999999,7
5438,5438,5438,6,22299.01,15
5439,5439,5439,7,24075.300000000003,16
5440,5440,5440,4,15621.750000000002,9
5441,5441,5441,2,9090.54,6
5442,5442,5442,5,10302.8,12
5443,5443,5443,3,8630.59,8
5444,5444,5444,4,15555.2,9
5445,5445,5445,6,25681.649999999998,15
5446,5446,5446,2,8006.89,4
5447,5447,5447,3,7221.219999999999,7
5448,5448,5448,9,29050.380000000005,23
5449,5449,5449,4,9250.54,10
5450,5450,5450,4,17952.77,10
5451,5451,5451,5,18007.78,11
5452,5452,5452,2,8904.46,5
5453,5453,5453,1,2683.32,2
5454,5454,5454,3,15414.560000000001,8
5456,5456,5456,3,9439.62,9
5457,5457,5457,4,17745.53,11
5458,5458,5458,2,3492.86,4
5460,5460,5460,1,6861.45,3
5461,5461,5461,2,6882.3,5
5462,5462,5462,6,19135.230000000003,14
5463,5463,5463,4,10265.0,10
5464,5464,5464,4,14299.760000000002,8
5465,5465,5465,3,6558.07,7
5466,5466,5466,2,9144.68,5
5467,5467,5467,3,14781.91,8
5468,5468,5468,2,8303.150000000001,5
5469,5469,5469,2,4389.74,5
5470,5470,5470,2,6014.49,5
5471,5471,5471,5,19403.95,11
5472,5472,5472,3,7139.45,8
5473,5473,5473,4,20921.08,11
5474,5474,5474,5,16374.78,13
5475,5475,5475,4,9458.94,11
5477,5477,5477,1,1724.23,2
5478,5478,5478,5,20859.34,12
5479,5479,5479,3,13867.75,8
5480,5480,5480,4,14283.83,11
5481,5481,5481,5,19212.54,13
5482,5482,5482,5,15532.97,13
5483,5483,5483,4,21431.41,10
5484,5484,5484,5,23416.100000000002,13
5485,5485,5485,4,15380.1,10
5486,5486,5486,3,10744.07,7
5487,5487,5487,2,5717.129999999999,5
5488,5488,5488,4,13827.83,11
5489,5489,5489,7,32103.33,19
5490,5490,5490,6,20991.68,17
5491,5491,5491,10,35655.57000000001,24
5492,5492,5492,1,1253.5,2
5493,5493,5493,4,9192.81,9
5494,5494,5494,3,9897.48,7
5495,5495,5495,2,6446.87,4
5496,5496,5496,3,8303.55,7
5497,5497,5497,1,4361.15,3
5498,5498,5498,7,20836.29,17
5499,5499,5499,2,4785.54,5
5500,5500,5500,2,3352.91,4
5501,5501,5501,3,10395.130000000001,8
5502,5502,5502,1,3632.6,3
5503,5503,5503,3,9418.78,7
5504,5504,5504,6,20105.95,15
5505,5505,5505,4,16355.1,10
5507,5507,5507,1,6106.31,3
5508,5508,5508,1,4354.9,3
5509,5509,5509,4,13519.45,10
5510,5510,5510,4,17325.739999999998,11
5511,5511,5511,1,3972.71,2
5512,5512,5512,2,4244.83,4
5513,5513,5513,6,26322.32,17
5514,5514,5514,2,5586.1900000000005,5
5515,5515,5515,2,12924.43,5
5516,5516,5516,2,9037.99,6
5517,5517,5517,3,14980.94,9
5518,5518,5518,6,21073.350000000002,14
5519,5519,5519,2,7058.23,5
5520,5520,5520,5,15395.899999999998,13
5522,5522,5522,2,5669.839999999999,4
5523,5523,5523,4,10943.14,8
5524,5524,5524,4,10204.31,11
5525,5525,5525,8,33222.969999999994,22
5526,5526,5526,4,24436.059999999998,11
5527,5527,5527,5,20624.47,11
5528,5528,5528,3,13657.72,9
5529,5529,5529,3,4898.79,6
5530,5530,5530,3,7698.18,7
5531,5531,5531,3,16420.480000000003,8
5532,5532,5532,1,3998.09,3
5533,5533,5533,1,2766.73,3
5534,5534,5534,6,20158.350000000002,14
5535,5535,5535,3,11597.630000000001,8
5536,5536,5536,5,18266.77,14
5537,5537,5537,2,4445.99,5
5539,5539,5539,2,7417.57,5
5540,5540,5540,4,16388.43,10
5541,5541,5541,2,8140.969999999999,6
5542,5542,5542,6,23763.02,13
5543,5543,5543,5,21035.85,11
5544,5544,5544,2,7375.9800000000005,4
5545,5545,5545,2,11250.48,5
5546,5546,5546,2,6635.49,6
5547,5547,5547,4,19493.96,12
5548,5548,5548,4,12376.320000000002,9
5549,5549,5549,7,23978.000000000004,18
5550,5550,5550,3,14687.32,9
5552,5552,5552,4,9706.55,10
5553,5553,5553,5,17068.66,13
5554,5554,5554,6,27338.1,16
5555,5555,5555,8,30418.18,20
5556,5556,5556,8,18931.450000000004,18
5557,5557,5557,2,8799.599999999999,6
5558,5558,5558,3,13196.26,8
5559,5559,5559,6,18383.64,14
5560,5560,5560,4,10655.65,9
5561,5561,5561,1,3762.8,3
5562,5562,5562,1,7159.92,3
5563,5563,5563,4,14829.27,10
5564,5564,5564,4,15865.689999999999,11
5565,5565,5565,3,13552.369999999999,8
5566,5566,5566,2,8896.56,6
5567,5567,5567,3,10328.380000000001,7
5568,5568,5568,6,20736.83,15
5569,5569,5569,2,12839.45,5
5570,5570,5570,3,7153.039999999999,7
5571,5571,5571,1,4041.26,2
5572,5572,5572,1,3273.12,2
5573,5573,5573,4,11956.5,9
5574,5574,5574,4,13630.380000000001,8
5575,5575,5575,3,8329.76,7
5576,5576,5576,4,17927.65,10
5577,5577,5577,5,13068.0,11
5578,5578,5578,9,31832.68,21
5579,5579,5579,4,18543.22,10
5580,5580,5580,4,17603.26,9
5581,5581,5581,2,9351.26,6
5582,5582,5582,1,5588.53,3
5583,5583,5583,3,11761.16,8
5584,5584,5584,3,8530.81,7
5585,5585,5585,6,15559.039999999999,14
5586,5586,5586,7,25502.05,19
5587,5587,5587,4,22379.39,11
5588,5588,5588,9,41530.04,24
5590,5590,5590,3,17437.41,9
5591,5591,5591,4,9544.779999999999,10
5592,5592,5592,4,16657.760000000002,10
5593,5593,5593,1,1851.95,2
5594,5594,5594,3,10555.39,7
5595,5595,5595,3,14224.82,8
5596,5596,5596,3,7271.45,6
5597,5597,5597,2,11615.43,5
5598,5598,5598,8,26870.89,19
5599,5599,5599,1,5426.43,2
5600,5600,5600,1,2876.35,3
5601,5601,5601,4,15440.189999999999,12
5602,5602,5602,4,13103.55,12
5603,5603,5603,5,18238.25,15
5604,5604,5604,2,9041.849999999999,6
5605,5605,5605,5,15032.630000000001,13
5606,5606,5606,3,11896.52,8
5607,5607,5607,2,3894.71,6
5608,5608,5608,2,7386.290000000001,4
5609,5609,5609,4,16557.76,11
5610,5610,5610,1,4002.12,3
5611,5611,5611,2,6124.59,5
5612,5612,5612,3,10168.41,8
5614,5614,5614,3,14327.300000000001,8
5615,5615,5615,5,19973.57,14
5616,5616,5616,3,14765.91,8
5617,5617,5617,2,10590.07,5
5618,5618,5618,5,19575.0,12
5619,5619,5619,2,10377.099999999999,6
5620,5620,5620,3,11884.41,8
5621,5621,5621,3,5887.34,8
5622,5622,5622,1,4693.58,3
5623,5623,5623,5,17083.17,13
5624,5624,5624,5,22889.4,11
5625,5625,5625,2,5727.15,4
5626,5626,5626,5,16357.289999999999,12
5627,5627,5627,1,1768.18,2
5628,5628,5628,2,4771.18,5
5629,5629,5629,1,3322.2,2
5630,5630,5630,5,27511.14,14
5631,5631,5631,1,3128.65,3
5632,5632,5632,1,3572.81,3
5633,5633,5633,5,17525.22,12
5634,5634,5634,2,8077.75,4
5635,5635,5635,2,6604.030000000001,5
5636,5636,5636,7,29778.58,19
5637,5637,5637,4,17970.81,11
5638,5638,5638,1,3995.96,2
5639,5639,5639,4,14119.38,10
5640,5640,5640,5,22143.510000000002,11
5641,5641,5641,1,2843.09,2
5642,5642,5642,2,7280.2,6
5643,5643,5643,2,8355.18,4
5644,5644,5644,3,12746.5,7
5645,5645,5645,4,11788.86,10
5646,5646,5646,4,10495.45,10
5647,5647,5647,4,23820.89,11
5648,5648,5648,7,37099.77,18
5649,5649,5649,3,10005.609999999999,7
5650,5650,5650,3,12443.98,9
5651,5651,5651,5,19661.08,13
5652,5652,5652,1,4551.54,3
5653,5653,5653,4,16372.939999999999,10
5654,5654,5654,6,19906.100000000002,15
5655,5655,5655,3,12347.02,8
5656,5656,5656,2,7084.799999999999,6
5657,5657,5657,4,18351.7,11
5658,5658,5658,4,10216.84,8
5659,5659,5659,2,7599.219999999999,5
5660,5660,5660,5,18658.46,13
5661,5661,5661,5,14395.48,11
5662,5662,5662,3,7535.4,7
5663,5663,5663,5,24980.87,12
5664,5664,5664,6,17212.929999999997,14
5665,5665,5665,4,16202.68,9
5666,5666,5666,3,6041.79,7
5667,5667,5667,4,16095.67,10
5668,5668,5668,2,9394.67,6
5669,5669,5669,4,14813.619999999999,10
5671,5671,5671,4,14635.32,9
5672,5672,5672,2,8027.26,5
5673,5673,5673,5,22793.28,12
5674,5674,5674,4,13398.77,9
5675,5675,5675,7,22342.960000000003,17
5676,5676,5676,1,9359.7,3
5677,5677,5677,2,4805.93,5
5678,5678,5678,2,4507.74,4
5679,5679,5679,1,3328.72,2
5680,5680,5680,4,21792.57,11
5681,5681,5681,4,19797.320000000003,11
5682,5682,5682,4,19078.809999999998,10
5683,5683,5683,7,21770.97,18
5684,5684,5684,6,20147.65,15
5685,5685,5685,5,18534.92,14
5686,5686,5686,3,11230.48,7
5687,5687,5687,2,8178.9400000000005,6
5688,5688,5688,3,12919.73,8
5689,5689,5689,1,5418.21,2
5690,5690,5690,2,8010.16,4
5691,5691,5691,6,27600.010000000006,15
5692,5692,5692,3,10157.779999999999,9
5693,5693,5693,5,18071.51,13
5694,5694,5694,3,10321.150000000001,7
5695,5695,5695,5,20023.16,13
5696,5696,5696,1,1953.49,3
5697,5697,5697,4,13890.11,10
5698,5698,5698,3,16085.400000000001,8
5699,5699,5699,2,10243.68,6
5700,5700,5700,2,7333.219999999999,6
5701,5701,5701,1,3758.94,2
5702,5702,5702,6,27515.94,15
5704,5704,5704,1,6393.91,3
5705,5705,5705,3,16758.79,7
5706,5706,5706,2,11029.02,6
5707,5707,5707,5,17221.47,12
5708,5708,5708,3,10503.73,8
5709,5709,5709,3,12751.0,8
5710,5710,5710,2,5166.5199999999995,5
5711,5711,5711,5,23122.680000000004,11
5712,5712,5712,6,21580.5,14
5713,5713,5713,9,43816.04,24
5714,5714,5714,2,5205.490000000001,5
5715,5715,5715,4,16960.28,11
5716,5716,5716,7,27745.59,17
5717,5717,5717,1,1971.97,2
5718,5718,5718,4,17664.52,10
5719,5719,5719,4,17035.019999999997,9
5720,5720,5720,4,19074.16,9
5721,5721,5721,2,2663.16,5
5722,5722,5722,2,4793.03,5
5723,5723,5723,2,5003.87,6
5724,5724,5724,6,19632.04,15
5725,5725,5725,1,3655.7,3
5726,5726,5726,3,13722.18,7
5727,5727,5727,3,10530.73,8
5728,5728,5728,1,3286.96,3
5729,5729,5729,2,10187.82,6
5730,5730,5730,5,19407.850000000002,14
5731,5731,5731,5,18764.91,10
5732,5732,5732,6,19568.07,14
5733,5733,5733,6,23071.56,16
5734,5734,5734,5,22752.08,14
5735,5735,5735,5,14327.14,11
5736,5736,5736,11,34420.37,24
5737,5737,5737,9,28577.42,23
5738,5738,5738,4,20088.16,10
5739,5739,5739,4,18798.36,12
5742,5742,5742,4,10840.41,10
5743,5743,5743,5,19573.39,13
5745,5745,5745,3,11658.51,7
5746,5746,5746,3,15258.34,8
5747,5747,5747,5,28513.23,13
5748,5748,5748,2,8509.21,6
5749,5749,5749,8,23934.39,19
5750,5750,5750,7,30196.08,18
5751,5751,5751,4,15806.73,9
5752,5752,5752,1,1237.46,2
5753,5753,5753,7,22710.52,18
5754,5754,5754,3,5964.45,6
5755,5755,5755,6,27847.0,15
5756,5756,5756,6,23940.22,15
5757,5757,5757,3,9752.96,8
5758,5758,5758,2,8383.89,5
5759,5759,5759,4,13144.060000000001,9
5760,5760,5760,3,9411.84,6
5761,5761,5761,3,10300.34,6
5762,5762,5762,2,8421.2,5
5763,5763,5763,1,4206.21,3
5764,5764,5764,1,2984.99,3
5765,5765,5765,2,4517.85,4
5766,5766,5766,1,1906.9,3
5767,5767,5767,1,6413.02,2
5768,5768,5768,4,18117.25,10
5769,5769,5769,4,15750.67,12
5770,5770,5770,5,16093.940000000002,14
5771,5771,5771,6,13101.270000000002,14
5772,5772,5772,6,18910.780000000002,13
5773,5773,5773,1,3056.3,2
5774,5774,5774,3,8453.99,6
5775,5775,5775,4,5762.97,10
5776,5776,5776,2,5745.33,6
5777,5777,5777,4,22103.36,10
5778,5778,5778,5,14235.43,12
5779,5779,5779,4,15272.920000000002,11
5780,5780,5780,3,10535.98,9
5781,5781,5781,5,14558.869999999999,11
5782,5782,5782,2,4251.969999999999,5
5783,5783,5783,4,21371.370000000003,10
5784,5784,5784,6,17016.27,15
5785,5785,5785,4,12755.02,9
5786,5786,5786,3,9905.810000000001,8
5787,5787,5787,3,10502.880000000001,7
5788,5788,5788,2,14575.849999999999,6
5789,5789,5789,4,13652.5,11
5790,5790,5790,6,19004.44,13
5791,5791,5791,3,14270.38,8
5792,5792,5792,5,15217.43,12
5794,5794,5794,4,16344.96,11
5795,5795,5795,1,4255.86,2
5796,5796,5796,4,21390.47,10
5797,5797,5797,2,6412.48,5
5798,5798,5798,2,5946.280000000001,6
5799,5799,5799,3,7559.0,8
5800,5800,5800,3,16201.58,8
5801,5801,5801,4,17182.62,12
5802,5802,5802,4,9781.35,9
5803,5803,5803,3,7783.4400000000005,6
5804,5804,5804,1,5177.91,2
5805,5805,5805,3,8167.789999999999,8
5806,5806,5806,2,8679.619999999999,5
5807,5807,5807,2,10930.86,6
5808,5808,5808,3,12076.56,7
5809,5809,5809,1,3768.41,2
5810,5810,5810,2,5426.34,5
5811,5811,5811,5,17224.97,11
5812,5812,5812,4,11114.07,10
5813,5813,5813,5,21660.51,13
5814,5814,5814,2,4844.11,5
5815,5815,5815,3,12011.36,6
5816,5816,5816,2,6529.969999999999,4
5817,5817,5817,2,9151.94,6
5818,5818,5818,2,6110.32,4
5819,5819,5819,1,7095.55,2
5820,5820,5820,4,22527.8,10
5821,5821,5821,2,6780.75,5
5822,5822,5822,3,9828.26,8
5823,5823,5823,3,8051.639999999999,6
5824,5824,5824,2,7865.93,4
5825,5825,5825,7,34211.68,19
5826,5826,5826,2,8587.98,5
5827,5827,5827,6,23834.909999999996,16
5828,5828,5828,2,5544.46,4
5829,5829,5829,5,18668.399999999998,13
5830,5830,5830,3,15355.609999999999,8
5831,5831,5831,2,11593.619999999999,6
5832,5832,5832,3,9410.04,6
5833,5833,5833,2,5165.24,4
5834,5834,5834,3,9382.14,8
5835,5835,5835,4,12263.7,10
5836,5836,5836,3,14168.630000000001,6
5837,5837,5837,4,17792.87,10
5838,5838,5838,3,7485.79,7
5839,5839,5839,2,11225.31,6
5840,5840,5840,2,5330.73,4
5841,5841,5841,4,15188.470000000001,10
5842,5842,5842,5,20465.07,13
5843,5843,5843,2,7999.110000000001,6
5844,5844,5844,1,2189.98,2
5845,5845,5845,5,16712.54,13
5846,5846,5846,3,10230.380000000001,7
5847,5847,5847,1,4089.35,3
5848,5848,5848,2,4033.12,5
5849,5849,5849,6,26667.060000000005,15
5850,5850,5850,3,15666.7,9
5851,5851,5851,2,10141.91,6
5852,5852,5852,8,32706.329999999998,19
5853,5853,5853,6,32669.75,18
5854,5854,5854,5,17619.3,13
5855,5855,5855,1,1500.78,3
5856,5856,5856,2,5818.799999999999,4
5857,5857,5857,2,4352.43,6
5858,5858,5858,4,16290.5,10
5859,5859,5859,2,4950.51,4
5860,5860,5860,1,6143.0,2
5861,5861,5861,3,11936.13,8
5862,5862,5862,4,15132.37,10
5863,5863,5863,3,7935.369999999999,7
5865,5865,5865,4,10434.070000000002,9
5866,5866,5866,3,12291.77,9
5867,5867,5867,3,18444.82,9
5868,5868,5868,5,17328.760000000002,11
5869,5869,5869,4,21012.09,12
5870,5870,5870,4,10981.880000000001,10
5871,5871,5871,3,13530.899999999998,8
5872,5872,5872,3,9422.93,8
5873,5873,5873,4,14453.91,9
5874,5874,5874,2,7929.969999999999,5
5875,5875,5875,5,18329.27,12
5876,5876,5876,1,2029.75,3
5877,5877,5877,4,12606.93,9
5878,5878,5878,6,26806.96,17
5879,5879,5879,5,26696.66,13
5880,5880,5880,1,3940.17,2
5881,5881,5881,2,10716.36,5
5882,5882,5882,1,2984.63,3
5883,5883,5883,1,2787.56,2
5884,5884,5884,2,4259.32,5
5886,5886,5886,4,13060.43,10
5887,5887,5887,3,8270.4,7
5888,5888,5888,2,11453.02,5
5889,5889,5889,3,14463.72,8
5890,5890,5890,3,10704.17,8
5891,5891,5891,2,11984.68,6
5892,5892,5892,1,5718.63,3
5894,5894,5894,1,3441.63,3
5895,5895,5895,2,9491.48,5
5896,5896,5896,1,3551.09,2
5897,5897,5897,4,14637.080000000002,12
5898,5898,5898,2,6648.75,5
5899,5899,5899,4,8574.9,10
5900,5900,5900,2,6037.09,5
5901,5901,5901,5,11985.580000000002,12
5902,5902,5902,4,15033.75,9
5903,5903,5903,6,32423.03,16
5904,5904,5904,4,8996.04,9
5905,5905,5905,7,24485.41,15
5906,5906,5906,2,9694.51,5
5907,5907,5907,4,13672.63,12
5909,5909,5909,5,14680.63,13
5910,5910,5910,7,25143.04,17
5911,5911,5911,1,2497.91,2
5912,5912,5912,1,8503.89,3
5913,5913,5913,2,9254.92,6
5914,5914,5914,1,3047.61,2
5915,5915,5915,1,4313.04,2
5917,5917,5917,1,3162.09,3
5918,5918,5918,1,6717.63,3
5919,5919,5919,4,14491.3,10
5920,5920,5920,5,22281.62,13
5921,5921,5921,2,6167.59,4
5922,5922,5922,5,23744.030000000002,14
5923,5923,5923,4,23759.739999999998,11
5925,5925,5925,1,2594.55,2
5926,5926,5926,1,4212.19,3
5927,5927,5927,3,15518.89,8
5928,5928,5928,2,10180.54,5
5930,5930,5930,6,25901.52,15
5931,5931,5931,3,11262.82,8
5932,5932,5932,2,8907.8,6
5933,5933,5933,1,3288.33,2
5934,5934,5934,4,16906.329999999998,10
5935,5935,5935,1,3435.3,2
5936,5936,5936,6,27395.82,16
5937,5937,5937,5,19928.54,13
5938,5938,5938,3,15107.449999999999,8
5939,5939,5939,4,16275.900000000001,11
5940,5940,5940,4,20759.059999999998,12
5941,5941,5941,4,16131.22,11
5942,5942,5942,4,8941.77,9
5943,5943,5943,4,9563.59,9
5944,5944,5944,3,7231.68,7
5945,5945,5945,4,21997.83,11
5946,5946,5946,3,10286.22,6
5947,5947,5947,2,7731.139999999999,5
5948,5948,5948,5,15914.66,13
5949,5949,5949,6,20078.36,14
5950,5950,5950,6,22378.349999999995,15
5952,5952,5952,1,7644.2,3
5953,5953,5953,1,696.94,2
5954,5954,5954,2,9269.97,5
5955,5955,5955,3,8815.02,7
5956,5956,5956,2,9997.53,6
5957,5957,5957,1,704.1,3
5958,5958,5958,1,4057.79,3
5959,5959,5959,1,1291.85,3
5960,5960,5960,8,29526.92,18
5961,5961,5961,2,4408.1,6
5962,5962,5962,5,22274.5,13
5963,5963,5963,6,25400.04,16
5965,5965,5965,2,3251.16,5
5966,5966,5966,4,12279.72,10
5967,5967,5967,4,16335.03,10
5968,5968,5968,6,17863.61,14
5969,5969,5969,5,25758.39,14
5970,5970,5970,5,24596.16,12
5971,5971,5971,1,6162.28,3
5972,5972,5972,2,4646.780000000001,5
5973,5973,5973,6,27668.98,15
5974,5974,5974,4,19637.260000000002,10
5975,5975,5975,3,11635.79,8
5977,5977,5977,4,17744.12,10
5978,5978,5978,4,6491.0,9
5980,5980,5980,4,18931.339999999997,10
5981,5981,5981,3,8848.5,8
5982,5982,5982,2,7243.52,6
5983,5983,5983,4,13649.550000000001,9
5984,5984,5984,3,9891.09,9
5985,5985,5985,2,8627.33,6
5986,5986,5986,3,10638.07,7
5987,5987,5987,5,20631.82,14
5988,5988,5988,3,11520.939999999999,7
5989,5989,5989,3,10066.91,7
5990,5990,5990,4,14054.51,11
5991,5991,5991,1,3012.54,2
5992,5992,5992,5,16927.9,13
5993,5993,5993,3,5550.37,6
5994,5994,5994,3,14150.15,7
5995,5995,5995,3,12242.710000000001,8
5996,5996,5996,1,4769.52,2
5997,5997,5997,3,12120.25,7
5998,5998,5998,3,10682.890000000001,8
5999,5999,5999,3,13146.89,7
6000,6000,6000,3,16092.3,9
6001,6001,6001,4,12040.47,10
6002,6002,6002,4,12059.679999999998,10
6003,6003,6003,4,18100.57,10
6004,6004,6004,5,26238.36,13
6005,6005,6005,2,7179.110000000001,5
6006,6006,6006,4,12202.97,11
6007,6007,6007,3,13522.730000000001,9
6008,6008,6008,4,9224.1,9
6009,6009,6009,3,18608.72,9
6010,6010,6010,3,7219.17,6
6011,6011,6011,3,4343.5,6
6012,6012,6012,2,7880.96,5
6013,6013,6013,4,20392.42,10
6014,6014,6014,5,18245.48,13
6016,6016,6016,2,9451.16,5
6017,6017,6017,2,4657.75,4
6018,6018,6018,2,9803.26,6
6019,6019,6019,1,5051.79,2
6020,6020,6020,2,6462.58,5
6021,6021,6021,3,8358.07,7
6022,6022,6022,6,19617.03,15
6023,6023,6023,1,2138.57,2
6024,6024,6024,3,11692.13,9
6025,6025,6025,4,17180.72,9
6027,6027,6027,4,15351.710000000001,11
6028,6028,6028,4,20828.15,10
6029,6029,6029,2,4902.860000000001,6
6030,6030,6030,4,10760.08,10
6031,6031,6031,3,13214.560000000001,9
6032,6032,6032,5,20416.070000000003,13
6033,6033,6033,3,17011.010000000002,9
6034,6034,6034,5,18546.87,13
6035,6035,6035,7,22601.61,16
6036,6036,6036,1,1796.2,3
6037,6037,6037,1,565.7,2
6038,6038,6038,6,21356.21,14
6039,6039,6039,7,33277.73,17
6040,6040,6040,4,20340.47,11
6041,6041,6041,2,10355.490000000002,5
6042,6042,6042,2,4762.79,5
6043,6043,6043,3,3063.17,6
6044,6044,6044,2,8937.42,5
6045,6045,6045,3,13950.62,8
6046,6046,6046,4,14786.789999999999,11
6047,6047,6047,4,20720.59,12
6048,6048,6048,6,22662.579999999998,14
6049,6049,6049,3,14887.720000000001,7
6050,6050,6050,3,10794.310000000001,6
6051,6051,6051,3,8278.66,8
6052,6052,6052,5,28503.170000000002,14
6053,6053,6053,1,4582.56,2
6054,6054,6054,4,21394.59,10
6055,6055,6055,1,4936.89,3
6056,6056,6056,6,22614.94,14
6057,6057,6057,1,4368.28,3
6058,6058,6058,6,23974.6,16
6059,6059,6059,2,9500.380000000001,6
6060,6060,6060,9,43553.04,22
6061,6061,6061,4,12657.32,8
6062,6062,6062,3,11490.09,9
6063,6063,6063,8,24685.159999999996,21
6064,6064,6064,2,9090.779999999999,6
6065,6065,6065,5,14665.58,13
6066,6066,6066,3,11122.710000000001,6
6067,6067,6067,3,17071.4,7
6068,6068,6068,4,19589.579999999998,11
6069,6069,6069,2,9425.58,5
6070,6070,6070,2,10044.67,6
6071,6071,6071,5,22806.61,13
6072,6072,6072,2,12728.64,6
6073,6073,6073,2,8768.59,5
6074,6074,6074,3,9066.2,6
6075,6075,6075,3,16415.440000000002,7
6076,6076,6076,4,22429.09,11
6078,6078,6078,3,10170.91,8
6079,6079,6079,5,17348.99,13
6080,6080,6080,2,4682.89,4
6081,6081,6081,1,3321.3,2
6082,6082,6082,1,4455.22,2
6083,6083,6083,5,14125.289999999999,12
6084,6084,6084,3,17061.0,9
6085,6085,6085,3,13335.86,6
6086,6086,6086,4,12627.53,11
6087,6087,6087,7,28605.47,16
6088,6088,6088,1,6830.77,3
6089,6089,6089,2,6055.2,4
6090,6090,6090,4,15600.960000000001,12
6091,6091,6091,4,13265.11,10
6092,6092,6092,2,10218.7,5
6093,6093,6093,1,2365.5,2
6094,6094,6094,3,7959.25,8
6095,6095,6095,1,4782.36,3
6096,6096,6096,2,7364.9400000000005,5
6097,6097,6097,3,9043.52,7
6098,6098,6098,3,10607.45,8
6099,6099,6099,5,18114.96,12
6100,6100,6100,6,21663.03,16
6101,6101,6101,2,4319.59,5
6102,6102,6102,1,3132.56,3
6103,6103,6103,3,12226.01,6
6104,6104,6104,4,10324.119999999999,9
6105,6105,6105,2,4178.57,6
6106,6106,6106,2,10153.56,5
6107,6107,6107,2,9383.81,4
6108,6108,6108,5,14063.36,12
6109,6109,6109,5,17079.75,12
6110,6110,6110,3,7693.26,6
6111,6111,6111,4,19178.34,10
6112,6112,6112,3,13576.94,7
6113,6113,6113,5,18206.81,14
6114,6114,6114,2,5508.83,5
6115,6115,6115,4,17982.88,10
6116,6116,6116,2,9969.05,5
6117,6117,6117,5,23139.71,12
6118,6118,6118,7,32954.03999999999,17
6119,6119,6119,2,10248.58,6
6121,6121,6121,3,12102.49,8
6122,6122,6122,2,5262.57,6
6123,6123,6123,2,5116.05,5
6124,6124,6124,3,10614.869999999999,7
6125,6125,6125,2,7196.77,4
6126,6126,6126,3,11247.849999999999,8
6127,6127,6127,2,10144.44,5
6128,6128,6128,6,26554.579999999998,16
6129,6129,6129,5,15755.5,11
6131,6131,6131,2,6279.32,5
6132,6132,6132,1,3613.79,3
6133,6133,6133,2,8071.08,4
6134,6134,6134,5,16769.58,11
6135,6135,6135,5,18962.57,12
6136,6136,6136,4,10539.82,10
6137,6137,6137,1,2195.84,2
6138,6138,6138,4,13689.9,11
6139,6139,6139,3,12368.77,7
6140,6140,6140,1,1347.78,2
6141,6141,6141,7,30323.68,18
6142,6142,6142,6,9816.520000000002,12
6143,6143,6143,7,21004.73,15
